ibge_city_id,ibge_id,name
1303106,130310605007,Centro
1303304,130330405001,Centro
1303304,130330405002,Dos Trabalhadores
1303304,130330405003,Tv
1303304,130330405004,Japiim
1303304,130330405005,Nossa Senhora da Conceição
1303403,130340305001,Centro
1303403,130340305002,Francesa
1303403,130340305003,Santa Clara
1303403,130340305004,Raimundo Muniz
1303403,130340305005,Santa Rita
1303403,130340305006,Palmares
1303403,130340305007,Nossa Senhora de Nazaré
1303403,130340305008,São Vicente de Paula
1303403,130340305009,Emílio Moreira
1303403,130340305010,Vitória Régia
1303403,130340305011,São Benedito
1303403,130340305012,São José
1303403,130340305013,João Novo
1303403,130340305014,Dejard Vieira
1303403,130340305015,Distrito Industrial
1303403,130340305016,Itaúna I
1303403,130340305017,Jacareacanga
1303403,130340305018,Paulo Corrêa
1303403,130340305019,Itaúna II
1303403,130340305020,Castanheira
1303536,130353605001,Centro
1303536,130353605002,Honório Roldão
1303536,130353605003,Tancredo Neves
1303536,130353605004,Urubuí
1303536,130353605005,José Dutra
1303536,130353605006,Morada do Sol
1303536,130353605007,Sol Nascente
1303536,130353605008,Aida Mendonça
1303536,130353605009,Orquídeas
1303536,130353605010,Galo da Serra
1303536,130353605011,Maruaga
1303536,130353610012,Waimiri
1303536,130353610013,Atroari
1303700,130370005001,Centro
1303700,130370005002,Franco
1303700,130370005003,Independência
1303700,130370005004,Presidente Vargas
1303700,130370005005,Pataquira
1303700,130370005006,Taboca
1303700,130370005007,São Francisco
1303700,130370005008,Alvaro Maia
1303700,130370005009,Planalto
1303700,130370005010,Santa Etelvina
1303700,130370005011,Campina
1303700,130370005012,Tarauacá
1303908,130390805001,Centro
1303908,130390805002,Santa Terezinha
1303908,130390805003,Benjamin Constant
1303908,130390805004,De Campinas
1303908,130390805005,Nosso Senhor do Bonfin
1303908,130390805006,São João
1303908,130390805007,Colônia são sebastião
1303908,130390805008,José Carlos Mestrinho
1303908,130390805009,União
1304005,130400505001,Centro
1304005,130400505002,Macajatuba
1304005,130400505003,Castanheira
1304005,130400505004,Panorama
1304005,130400505005,Governador Plinio Coelho
1304005,130400505006,Vila Costa
1304401,130440105001,Centro
1304401,130440105002,Aparecida
1304401,130440105003,Livramento
1304401,130440105004,Pedreiras
1304401,130440105005,Liberdade
1304401,130440105006,São Lázaro
1304401,130440105007,Tabocal
1400100,140010005001,Centro
1400100,140010005002,Calunga
1400100,140010005003,São Vicente
1400100,140010005004,Mecejana
1400100,140010005005,São Francisco
1400100,140010005006,Trinta e um de Março
1400100,140010005007,Aparecida
1400100,140010005008,Canarinho
1400100,140010005009,São Pedro
1400100,140010005010,Treze de Setembro
1400100,140010005011,Pricumã
1400100,140010005012,Liberdade
1400100,140010005013,Jardim Floresta
1400100,140010005014,Aeroporto
1400100,140010005015,Dos Estados
1400100,140010005016,Paraviana
1400100,140010005017,Caçari
